Gene1,Gene2,Ka,Ks,Ka/Ks,Species,Organism_Name
lcl|NC_092405.1_cds_XP_041146412.1_7559,lcl|NC_092405.1_cds_XP_041146901.1_8129,0.7419082003681019,3.971233848962174,0.1868205773281241,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041146412.1_7559,lcl|NC_092405.1_cds_XP_041146855.2_8078,0.7426881960419855,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041146412.1_7559,lcl|NC_092403.1_cds_XP_041151707.1_12555,0.7922842564298508,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041146412.1_7559,lcl|NC_092410.1_cds_XP_071368019.1_11259,0.79563038375398,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041146412.1_7559,lcl|NC_092406.1_cds_XP_071365390.1_52,0.779768070913011,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145761.1_6813,lcl|NC_092403.1_cds_XP_041150814.1_13597,0.2204823156067515,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145761.1_6813,lcl|NC_092408.1_cds_XP_071364709.1_9925,0.682234641866616,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145761.1_6813,lcl|NC_092407.1_cds_XP_041144464.1_5345,0.8051297756527762,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145761.1_6813,lcl|NC_092403.1_cds_XP_041151669.1_12596,0.6722549590911062,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145761.1_6813,lcl|NC_092410.1_cds_XP_041149650.2_10098,0.7808841930172389,2.3478271400240383,0.3325986737717172,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145761.1_6813,lcl|NC_092405.1_cds_XP_041146897.2_8124,0.770670341469953,2.983629847845081,0.2582995816409893,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145761.1_6813,lcl|NC_092406.1_cds_XP_041141760.1_85,0.8354488029012171,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145761.1_6813,lcl|NC_092407.1_cds_XP_041144220.1_5041,0.9173202391135196,4.455708710362552,0.2058752711953827,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145761.1_6813,lcl|NC_092410.1_cds_XP_071367753.1_10474,0.914157192553482,2.563350644501778,0.3566258851532038,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145761.1_6813,lcl|NC_092405.1_cds_XP_041146944.1_8176,0.8763607298822418,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145761.1_6813,lcl|NC_092410.1_cds_XP_041149635.1_10116,0.9715057370145068,2.199654760452111,0.4416628256767104,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145761.1_6813,lcl|NC_092407.1_cds_XP_041145298.1_6296,0.9438603836388494,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145761.1_6813,lcl|NC_092403.1_cds_XP_041151191.2_13156,0.988789988909113,2.3388375821221783,0.4227698393711974,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145761.1_6813,lcl|NC_092407.1_cds_XP_071364773.1_4772,0.9543964319200128,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145761.1_6813,lcl|NC_092406.1_cds_XP_041139761.1_2354,0.947751884650081,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041144519.1_5409,lcl|NC_092406.1_cds_XP_071366073.1_2055,0.6413168768856874,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041144519.1_5409,lcl|NC_092407.1_cds_XP_041144658.1_5561,1.243800916339657,2.2719412241944785,0.5474617490514744,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041144464.1_5345,lcl|NC_092410.1_cds_XP_041149650.2_10098,0.3136386176564429,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041144464.1_5345,lcl|NC_092403.1_cds_XP_041150814.1_13597,0.776601294813843,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041144464.1_5345,lcl|NC_092405.1_cds_XP_041146897.2_8124,0.8107494816748753,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041144464.1_5345,lcl|NC_092405.1_cds_XP_041146032.1_7116,0.7884682725650438,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041144464.1_5345,lcl|NC_092406.1_cds_XP_041141760.1_85,0.8414405850428319,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041144464.1_5345,lcl|NC_092410.1_cds_XP_041148646.1_11239,0.843765460231197,3.898385127138381,0.2164397392031312,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041144464.1_5345,lcl|NC_092407.1_cds_XP_041145298.1_6296,0.8846296357186674,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041144464.1_5345,lcl|NC_092405.1_cds_XP_041146611.1_7787,0.925663455366714,2.5228483455471,0.3669120488358077,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041144464.1_5345,lcl|NC_092405.1_cds_XP_041146821.1_8038,0.826233825357874,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041144464.1_5345,lcl|NC_092407.1_cds_XP_041145480.1_6500,0.8752112168241893,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041144464.1_5345,lcl|NC_092407.1_cds_XP_041145050.1_6002,0.9250736336077976,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041144464.1_5345,lcl|NC_092409.1_cds_XP_041142991.1_3656,0.9441277189228678,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041144464.1_5345,lcl|NC_092404.1_cds_XP_041149824.1_11465,0.9221338944202242,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041144464.1_5345,lcl|NC_092408.1_cds_XP_071364510.1_9298,0.924837924908374,4.2086008528737855,0.2197494980491821,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041144464.1_5345,lcl|NC_092405.1_cds_XP_041146322.1_7446,1.0547235102340622,3.2536680090116032,0.3241644529536575,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041144464.1_5345,lcl|NC_092406.1_cds_XP_041139761.1_2354,1.0312320575804843,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_071364143.1_4597,lcl|NC_092407.1_cds_XP_071364806.1_4838,1.086090107293569,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_071364143.1_4597,lcl|NC_092404.1_cds_XP_071367037.1_12170,1.311444827870681,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142477.1_3082,lcl|NC_092410.1_cds_XP_041149388.1_10403,0.4046743610435417,2.653885302825505,0.1524837417098237,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142477.1_3082,lcl|NC_092407.1_cds_XP_041144835.1_5762,0.6087780227885912,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092410.1_cds_XP_041149650.2_10098,lcl|NC_092405.1_cds_XP_041146897.2_8124,0.8536682177033879,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092410.1_cds_XP_041149650.2_10098,lcl|NC_092410.1_cds_XP_041148646.1_11239,0.7770831113993337,1.997267578686996,0.3890731115307986,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092410.1_cds_XP_041149650.2_10098,lcl|NC_092406.1_cds_XP_041141760.1_85,0.8499903768504724,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092410.1_cds_XP_041149650.2_10098,lcl|NC_092405.1_cds_XP_041146611.1_7787,0.974000315870796,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092410.1_cds_XP_041149650.2_10098,lcl|NC_092403.1_cds_XP_071367253.1_12773,0.8427484310091726,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092410.1_cds_XP_041149650.2_10098,lcl|NC_092405.1_cds_XP_041146821.1_8038,0.8278751363616669,2.7869089051990565,0.2970585564591805,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092410.1_cds_XP_041149650.2_10098,lcl|NC_092410.1_cds_XP_071367753.1_10474,0.8700690264745172,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092410.1_cds_XP_041149650.2_10098,lcl|NC_092407.1_cds_XP_041144220.1_5041,0.9216502266502558,2.1221475739799454,0.4343007234514622,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092410.1_cds_XP_041149650.2_10098,lcl|NC_092404.1_cds_XP_041149824.1_11465,1.0100545974411297,2.721068099630892,0.3711978386642148,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092410.1_cds_XP_041149650.2_10098,lcl|NC_092408.1_cds_XP_071364510.1_9298,0.9634773913814938,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092410.1_cds_XP_041149650.2_10098,mfs2,1.0006727855878037,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092410.1_cds_XP_041149650.2_10098,lcl|NC_092405.1_cds_XP_041146322.1_7446,1.0437650965379222,2.286169609245677,0.4565562818772282,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092410.1_cds_XP_041149650.2_10098,lcl|NC_092406.1_cds_XP_041139761.1_2354,1.0643060347090842,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092410.1_cds_XP_041149650.2_10098,lcl|NC_092407.1_cds_XP_041144222.1_5044,1.10857643277976,3.1703442550919543,0.3496706803998502,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092410.1_cds_XP_041149650.2_10098,lcl|NC_092409.1_cds_XP_041143154.1_3838,1.198609748722525,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092408.1_cds_XP_041147090.1_8351,lcl|NC_092404.1_cds_XP_071366967.1_11918,0.3485245199609162,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145998.1_7081,lcl|NC_092406.1_cds_XP_071365389.1_50,0.2589244200049571,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145998.1_7081,lcl|NC_092409.1_cds_XP_041141847.1_2371,0.7508787389090321,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145998.1_7081,lcl|NC_092406.1_cds_XP_041140188.2_1879,0.7374181607454435,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145998.1_7081,lcl|NC_092407.1_cds_XP_041145420.1_6430,0.8642711857616477,2.8747348485658493,0.3006437919632192,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145797.2_6854,lcl|NC_092408.1_cds_XP_071364338.1_8748,0.6465437069777443,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145797.2_6854,lcl|NC_092405.1_cds_XP_071366422.1_7268,0.7041766336955275,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145797.2_6854,lcl|NC_092403.1_cds_XP_041151294.1_13042,0.6706696812675403,4.452657267617663,0.1506223454800898,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145797.2_6854,lcl|NC_092405.1_cds_XP_071366193.1_6544,0.862537805110086,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092405.1_cds_XP_041145755.1_6807,lcl|NC_092406.1_cds_XP_071366141.1_2247,0.3978799929073547,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041145292.2_6290,lcl|NC_092406.1_cds_XP_041140639.2_1367,0.6390227895656669,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041145292.2_6290,lcl|NC_092407.1_cds_XP_041143918.1_4687,0.854291909776902,2.8512839884578853,0.2996165633571088,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041145292.2_6290,lcl|NC_092408.1_cds_XP_071364347.1_8778,0.924224356383621,3.7703734470357744,0.2451280673828837,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041145292.2_6290,lcl|NC_092405.1_cds_XP_041146118.1_7211,0.8752540688859304,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041145292.2_6290,lcl|NC_092407.1_cds_XP_041143989.1_4770,0.9189033263516312,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041145292.2_6290,lcl|NC_092409.1_cds_XP_041143754.1_4502,0.9055376687849832,2.085548814402775,0.4341963432029741,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041145292.2_6290,lcl|NC_092408.1_cds_XP_041148347.1_9787,0.8642797907480977,2.464979607566072,0.3506235054015274,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041145292.2_6290,lcl|NC_092409.1_cds_XP_041141992.1_2537,0.9913168799867385,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041145292.2_6290,aflT,0.9088965612177636,2.398469468021096,0.3789485642140222,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041145292.2_6290,lcl|NC_092405.1_cds_XP_041146715.1_7905,0.9437618328068154,2.275582647111737,0.414734149078117,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041145292.2_6290,lcl|NC_092404.1_cds_XP_041150147.2_11849,0.8988026051095674,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041145292.2_6290,lcl|NC_092406.1_cds_XP_071365997.1_1788,0.9403386345389196,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041145292.2_6290,lcl|NC_092405.1_cds_XP_071366190.1_6540,0.9585271728366396,2.3450061098267745,0.4087525268356106,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041145292.2_6290,lcl|NC_092409.1_cds_XP_041142332.1_2922,0.8819148677849105,2.0504352837691084,0.43011104752537,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041145292.2_6290,lcl|NC_092407.1_cds_XP_041145030.1_5981,0.9281675567843676,2.715057400642462,0.3418592758166866,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041145292.2_6290,lcl|NC_092407.1_cds_XP_071364794.1_4815,0.9472902752913928,1.8323993903278344,0.5169671417113456,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041145292.2_6290,lcl|NC_092408.1_cds_XP_041147594.1_8941,1.0346639921374972,2.03937819871563,0.5073428718562909,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041145292.2_6290,lcl|NC_092403.1_cds_XP_041150779.2_13636,0.9094917194425808,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041145292.2_6290,lcl|NC_092406.1_cds_XP_041141348.1_562,0.997938333100432,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041145292.2_6290,lcl|NC_092405.1_cds_XP_071366736.1_8138,1.051314671202067,1.8504224746495863,0.5681484556120915,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092407.1_cds_XP_041145292.2_6290,lcl|NC_092409.1_cds_XP_071363607.1_2882,1.0074696938450272,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092410.1_cds_XP_071367791.1_10595,0.4658294303415824,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092403.1_cds_XP_041151404.1_12907,0.6164423629048847,2.1086931600322982,0.292333837178778,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092408.1_cds_XP_071364693.1_9877,0.6902645818981883,3.0228628331033325,0.2283479668144745,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092406.1_cds_XP_041141626.1_236,0.7034474302332264,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092403.1_cds_XP_041151587.1_12694,0.737915502252137,2.2262955270769043,0.3314544243014358,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092410.1_cds_XP_041149431.1_10356,0.7319368730375582,3.8753918243561287,0.1888678374241977,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092405.1_cds_XP_041146123.2_7216,0.6794689024777123,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092409.1_cds_XP_041142727.1_3359,0.742770475083759,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092409.1_cds_XP_071364096.1_4459,0.8621906334560855,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092408.1_cds_XP_041148246.1_9679,0.8359476938554072,1.8969888924379168,0.4406708427170009,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092409.1_cds_XP_041142791.1_3431,0.8226983588211036,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092407.1_cds_XP_041144091.1_4894,0.8674934121087774,2.850875977839544,0.3042901265617955,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092407.1_cds_XP_071365117.1_5736,0.8557795997326672,3.214262484499754,0.2662444662996634,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092407.1_cds_XP_041143930.1_4701,0.8797223622918555,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092403.1_cds_XP_041151651.1_12618,0.899131895698413,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092410.1_cds_XP_041149563.1_10211,0.8734750423244279,2.7266356751809084,0.320349011155102,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092406.1_cds_XP_041141740.2_108,0.8241945475353336,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092409.1_cds_XP_041143195.1_3879,0.9224535436068756,2.152968746221019,0.4284565417988554,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092410.1_cds_XP_041149268.1_10544,0.9084521358387204,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092403.1_cds_XP_071367177.1_12556,0.9099837428916792,1.9960038093944337,0.4559028087064416,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092409.1_cds_XP_071363926.1_3864,0.8852037849752901,3.3697025932819527,0.262694929439793,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092405.1_cds_XP_041145521.1_6545,0.9945473228849246,2.1649645562082247,0.4593827275522703,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092405.1_cds_XP_041145758.1_6810,0.9874901333684764,2.25184972930152,0.4385239923068831,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092410.1_cds_XP_041148545.1_11348,1.0241039900345683,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092404.1_cds_XP_071366964.1_11913,1.057486270261368,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092406.1_cds_XP_041141050.2_899,0.900183700658941,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092410.1_cds_XP_041148930.1_10916,1.0765685032412566,1.6465416542768596,0.6538361786626479,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092405.1_cds_XP_041146945.2_8177,1.1203596824655435,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092403.1_cds_XP_041150914.2_13475,1.1869374410165323,1.9255559034748173,0.6164128701091516,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092409.1_cds_XP_041142587.2_3203,lcl|NC_092406.1_cds_XP_071365666.1_821,1.141901973228072,2.5300353182695625,0.451338352861052,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092406.1_cds_XP_041139944.1_2144,lcl|NC_092404.1_cds_XP_041149824.1_11465,0.9579850426753852,2.956241938069721,0.324055020781182,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092406.1_cds_XP_041139944.1_2144,lcl|NC_092409.1_cds_XP_041142991.1_3656,0.9974358779736504,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092406.1_cds_XP_041139944.1_2144,lcl|NC_092405.1_cds_XP_041146766.1_7978,1.025468811271064,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092406.1_cds_XP_041139944.1_2144,lcl|NC_092409.1_cds_XP_071363516.1_2612,0.9955938042242024,4.517585694720767,0.2203818303629855,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092406.1_cds_XP_041139944.1_2144,lcl|NC_092407.1_cds_XP_041145405.1_6415,1.0335290218678566,4.167621046274633,0.2479901628272347,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092406.1_cds_XP_041139944.1_2144,lcl|NC_092405.1_cds_XP_041146322.1_7446,1.0297868507774048,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092406.1_cds_XP_041139944.1_2144,lcl|NC_092410.1_cds_XP_071367753.1_10474,1.1635236982958803,4.910949396565014,0.2369243916684851,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092404.1_cds_XP_041150104.2_11799,lcl|NC_092406.1_cds_XP_041141817.1_21,0.7249252314405737,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092410.1_cds_XP_041148639.1_11246,lcl|NC_092407.1_cds_XP_041144881.1_5816,0.7040859809749911,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092408.1_cds_XP_041147846.1_9217,lcl|NC_092407.1_cds_XP_041145114.1_6079,0.1621606087234099,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092408.1_cds_XP_041147846.1_9217,lcl|NC_092409.1_cds_XP_041142416.1_3017,0.4280212026884947,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092408.1_cds_XP_041147846.1_9217,lcl|NC_092408.1_cds_XP_071364250.1_8511,1.4408908825515994,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092408.1_cds_XP_041147846.1_9217,lcl|NC_092405.1_cds_XP_041146615.1_7792,1.2031578817492186,3.427291244646744,0.3510521271364056,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092408.1_cds_XP_041147846.1_9217,lcl|NC_092407.1_cds_XP_041145131.2_6100,1.254715809652005,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092408.1_cds_XP_071364421.1_9030,lcl|NC_092409.1_cds_XP_041142791.1_3431,0.9408520016261328,2.2753127555561496,0.4135044728812072,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092408.1_cds_XP_071364421.1_9030,lcl|NC_092403.1_cds_XP_041151404.1_12907,1.0232080623008613,2.128241231792829,0.4807763551497926,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
lcl|NC_092408.1_cds_XP_071364421.1_9030,lcl|NC_092404.1_cds_XP_041150686.1_12447,1.0531489691700702,-1.0,inf,GCF_009017415.1,黄曲霉 (Aspergillus flavus)
